File size: 276768 bytes
Tamanho do cabecalho: 44 bytes
ChunkID: RIFF9
ChunkSize: 276760
AudioFormat: 1
NumOfChan: 2
SamplesPerSec: 44100
bytesPerSec: 176400
bitsPerSample: 16
Tamanho dos dados: 276528
Numero de amostras: 138264

62380 0 
4819 0 
9207 0 
6732 0 
557 0 
61848 0 
59816 0 
57845 0 
57468 0 
60631 0 
580 0 
4432 0 
3770 0 
482 0 
63397 0 
62413 0 
62834 0 
64575 0 
321 0 
63103 0 
58809 0 
59647 0 
246 0 
4239 0 
1275 0 
61526 0 
59417 0 
59537 0 
60520 0 
62159 0 
64119 0 
65480 0 
92 0 
65238 0 
65216 0 
64992 0 
64185 0 
62620 0 
62122 0 
107 0 
4393 0 
3557 0 
63217 0 
59234 0 
62544 0 
2691 0 
2669 0 
64882 0 
64315 0 
1560 0 
3165 0 
64911 0 
60641 0 
60493 0 
63554 0 
719 0 
1184 0 
425 0 
65331 0 
63174 0 
61835 0 
63756 0 
649 0 
1441 0 
65524 0 
64247 0 
65391 0 
492 0 
64316 0 
63078 0 
64315 0 
1108 0 
1495 0 
461 0 
749 0 
902 0 
63964 0 
61323 0 
63576 0 
5896 0 
11766 0 
9629 0 
1480 0 
60216 0 
60754 0 
1942 0 
8029 0 
8728 0 
5268 0 
2148 0 
1740 0 
3112 0 
5015 0 
7085 0 
8240 0 
7698 0 
5031 0 
1564 0 
947 0 
4952 0 
11293 0 
15059 0 
12255 0 
4127 0 
60907 0 
57349 0 
62084 0 
5872 0 
13406 0 
14693 0 
8418 0 
63450 0 
53925 0 
51062 0 
56241 0 
777 0 
11662 0 
18374 0 
15350 0 
1629 0 
51252 0 
42206 0 
43302 0 
54489 0 
4276 0 
15668 0 
16745 0 
6695 0 
56161 0 
43329 0 
40994 0 
50693 0 
1823 0 
15858 0 
18822 0 
8977 0 
58870 0 
46406 0 
45020 0 
55533 0 
4617 0 
15356 0 
18445 0 
13181 0 
4617 0 
65025 0 
64693 0 
1310 0 
4266 0 
5865 0 
4698 0 
1145 0 
63637 0 
62232 0 
62520 0 
63715 0 
399 0 
4444 0 
8741 0 
7716 0 
542 0 
57116 0 
50665 0 
45909 0 
43406 0 
48283 0 
59217 0 
2343 0 
6081 0 
5614 0 
2467 0 
62991 0 
58419 0 
58666 0 
63749 0 
1602 0 
479 0 
64087 0 
64459 0 
927 0 
1224 0 
64898 0 
63243 0 
63250 0 
64867 0 
247 0 
64446 0 
64551 0 
619 0 
343 0 
63297 0 
60578 0 
61017 0 
63405 0 
63258 0 
61997 0 
63490 0 
1130 0 
1618 0 
62640 0 
59293 0 
62449 0 
1766 0 
2422 0 
122 0 
309 0 
2185 0 
1521 0 
64497 0 
63578 0 
64181 0 
64918 0 
528 0 
2352 0 
4007 0 
2721 0 
64374 0 
61294 0 
61271 0 
63639 0 
351 0 
827 0 
361 0 
65045 0 
63802 0 
63436 0 
54 0 
3885 0 
4486 0 
65321 0 
61091 0 
62263 0 
2329 0 
6122 0 
3740 0 
64207 0 
63027 0 
1470 0 
5808 0 
4375 0 
63445 0 
58354 0 
59748 0 
1506 0 
8168 0 
9405 0 
4923 0 
63536 0 
58514 0 
58718 0 
63192 0 
2430 0 
3690 0 
1155 0 
63008 0 
60487 0 
61309 0 
65469 0 
3754 0 
4313 0 
1276 0 
62547 0 
59819 0 
59554 0 
63427 0 
4835 0 
10366 0 
11183 0 
5525 0 
61229 0 
54363 0 
55067 0 
63127 0 
8961 0 
16584 0 
15135 0 
4778 0 
58218 0 
51302 0 
51468 0 
57711 0 
2024 0 
12805 0 
18738 0 
13880 0 
65211 0 
50703 0 
43279 0 
45865 0 
58462 0 
8615 0 
17770 0 
14403 0 
39 0 
49423 0 
40645 0 
44132 0 
58755 0 
9458 0 
17230 0 
12795 0 
626 0 
53408 0 
46421 0 
49050 0 
59625 0 
6292 0 
12577 0 
11028 0 
6798 0 
4054 0 
3348 0 
2777 0 
2700 0 
4656 0 
5995 0 
4614 0 
2342 0 
337 0 
63824 0 
61893 0 
62639 0 
2757 0 
8240 0 
9021 0 
7421 0 
4858 0 
730 0 
58717 0 
49479 0 
45479 0 
48768 0 
55470 0 
61914 0 
65498 0 
508 0 
426 0 
233 0 
65224 0 
63973 0 
63296 0 
64601 0 
316 0 
65117 0 
63885 0 
63928 0 
65046 0 
65158 0 
63533 0 
63354 0 
65414 0 
2339 0 
3349 0 
1290 0 
63396 0 
62629 0 
63612 0 
63933 0 
62285 0 
61300 0 
63870 0 
1065 0 
241 0 
64003 0 
64183 0 
65325 0 
63337 0 
58320 0 
58186 0 
64839 0 
5263 0 
4979 0 
1784 0 
257 0 
64417 0 
60894 0 
57959 0 
59245 0 
64001 0 
3372 0 
5739 0 
6312 0 
5826 0 
3172 0 
65455 0 
64394 0 
22 0 
1952 0 
3248 0 
3824 0 
4517 0 
4301 0 
2440 0 
1334 0 
4050 0 
8669 0 
8539 0 
4270 0 
2028 0 
5182 0 
10684 0 
10716 0 
4271 0 
64241 0 
64643 0 
4597 0 
9987 0 
10053 0 
5817 0 
2020 0 
1716 0 
4684 0 
6768 0 
5498 0 
1496 0 
63291 0 
63236 0 
1561 0 
6229 0 
7895 0 
4802 0 
65081 0 
60700 0 
58888 0 
61221 0 
1414 0 
7039 0 
8667 0 
5094 0 
289 0 
62911 0 
62027 0 
63134 0 
1363 0 
7094 0 
11086 0 
8126 0 
65326 0 
58634 0 
58185 0 
64132 0 
7209 0 
13645 0 
13719 0 
6013 0 
60719 0 
54117 0 
55435 0 
62583 0 
5690 0 
11931 0 
12013 0 
5614 0 
62352 0 
55461 0 
52560 0 
55471 0 
64773 0 
8402 0 
9871 0 
3788 0 
59951 0 
51877 0 
48982 0 
53611 0 
63815 0 
7479 0 
10186 0 
5637 0 
62804 0 
54987 0 
51008 0 
53307 0 
62101 0 
6676 0 
11306 0 
9055 0 
4976 0 
3195 0 
3566 0 
3982 0 
5189 0 
6181 0 
4781 0 
1661 0 
64632 0 
63976 0 
64967 0 
534 0 
2824 0 
5996 0 
6176 0 
3523 0 
1732 0 
1653 0 
635 0 
60456 0 
52610 0 
47922 0 
48029 0 
52422 0 
58876 0 
64047 0 
2285 0 
4416 0 
3863 0 
1090 0 
63313 0 
62255 0 
63490 0 
63604 0 
62246 0 
62554 0 
65129 0 
2100 0 
1729 0 
64808 0 
63628 0 
64679 0 
1173 0 
2048 0 
19 0 
63466 0 
63313 0 
63475 0 
63316 0 
63122 0 
64363 0 
711 0 
64991 0 
61535 0 
60291 0 
62367 0 
64679 0 
63676 0 
62102 0 
149 0 
5438 0 
5247 0 
65008 0 
60597 0 
60778 0 
62233 0 
63343 0 
65009 0 
1190 0 
1338 0 
670 0 
379 0 
1174 0 
1668 0 
1030 0 
1270 0 
3064 0 
4524 0 
3960 0 
1334 0 
64441 0 
63712 0 
63878 0 
65178 0 
3739 0 
10405 0 
