File size: 276768 bytes
Tamanho do cabecalho: 44 bytes
ChunkID: RIFF9
ChunkSize: 276760
AudioFormat: 1
NumOfChan: 2
SamplesPerSec: 44100
bytesPerSec: 176400
bitsPerSample: 16
Numero de amostras: 138362

	-> Construindo Tabela de frequencia...
Validos: 13859
Amostra 118, frequencia: 51
Amostra 65381, frequencia: 51
Amostra 65139, frequencia: 51
Amostra 132, frequencia: 51
Amostra 203, frequencia: 51
Amostra 65293, frequencia: 51
Amostra 124, frequencia: 51
Amostra 65313, frequencia: 51
Amostra 65342, frequencia: 51
Amostra 194, frequencia: 50
Amostra 181, frequencia: 50
Amostra 65315, frequencia: 50
Amostra 65404, frequencia: 50
Amostra 178, frequencia: 50
Amostra 193, frequencia: 50
Amostra 65254, frequencia: 50
Amostra 65334, frequencia: 50
Amostra 65358, frequencia: 50
Amostra 215, frequencia: 49
Amostra 216, frequencia: 49
Amostra 113, frequencia: 49
Amostra 184, frequencia: 49
Amostra 65362, frequencia: 49
Amostra 65260, frequencia: 49
Amostra 273, frequencia: 49
Amostra 65340, frequencia: 49
Amostra 121, frequencia: 49
Amostra 206, frequencia: 49
Amostra 65190, frequencia: 49
Amostra 65276, frequencia: 49
Amostra 65216, frequencia: 49
Amostra 65289, frequencia: 49
Amostra 136, frequencia: 49
Amostra 65319, frequencia: 49
Amostra 65297, frequencia: 49
Amostra 65392, frequencia: 48
Amostra 154, frequencia: 48
Amostra 65367, frequencia: 48
Amostra 65168, frequencia: 48
Amostra 168, frequencia: 48
Amostra 221, frequencia: 48
Amostra 207, frequencia: 48
Amostra 65325, frequencia: 48
Amostra 152, frequencia: 48
Amostra 65328, frequencia: 48
Amostra 65329, frequencia: 48
Amostra 173, frequencia: 48
Amostra 65365, frequencia: 48
Amostra 65261, frequencia: 47
Amostra 280, frequencia: 47
Amostra 174, frequencia: 47
Amostra 161, frequencia: 47
Amostra 190, frequencia: 47
Amostra 65253, frequencia: 47
Amostra 65402, frequencia: 47
Amostra 199, frequencia: 47
Amostra 201, frequencia: 47
Amostra 65323, frequencia: 47
Amostra 65258, frequencia: 46
Amostra 65204, frequencia: 46
Amostra 218, frequencia: 46
Amostra 65360, frequencia: 46
Amostra 65301, frequencia: 46
Amostra 65220, frequencia: 46
Amostra 65230, frequencia: 46
Amostra 182, frequencia: 46
Amostra 314, frequencia: 46
Amostra 65346, frequencia: 46
Amostra 176, frequencia: 46
Amostra 65330, frequencia: 46
Amostra 142, frequencia: 46
Amostra 65372, frequencia: 46
Amostra 248, frequencia: 46
Amostra 256, frequencia: 46
Amostra 234, frequencia: 45
Amostra 65322, frequencia: 45
Amostra 65343, frequencia: 45
Amostra 159, frequencia: 45
Amostra 179, frequencia: 45
Amostra 65272, frequencia: 45
Amostra 185, frequencia: 45
Amostra 223, frequencia: 45
Amostra 65278, frequencia: 45
Amostra 65282, frequencia: 45
Amostra 65333, frequencia: 45
Amostra 281, frequencia: 45
Amostra 301, frequencia: 45
Amostra 65290, frequencia: 45
Amostra 167, frequencia: 45
Amostra 65233, frequencia: 45
Amostra 65298, frequencia: 45
Amostra 65280, frequencia: 44
Amostra 65281, frequencia: 44
Amostra 65145, frequencia: 44
Amostra 65321, frequencia: 44
Amostra 65247, frequencia: 44
Amostra 65167, frequencia: 44
Amostra 198, frequencia: 44
Amostra 65177, frequencia: 44
Amostra 65353, frequencia: 44
Amostra 65183, frequencia: 44
Amostra 65255, frequencia: 44
Amostra 155, frequencia: 44
Amostra 200, frequencia: 44
Amostra 65205, frequencia: 44
Amostra 293, frequencia: 44
Amostra 65363, frequencia: 44
Amostra 65390, frequencia: 44
Amostra 65364, frequencia: 44
Amostra 65335, frequencia: 44
Amostra 65267, frequencia: 44
Amostra 65268, frequencia: 44
Amostra 238, frequencia: 44
Amostra 65224, frequencia: 44
Amostra 210, frequencia: 44
Amostra 249, frequencia: 44
Amostra 157, frequencia: 44
Amostra 65241, frequencia: 44
Amostra 141, frequencia: 43
Amostra 65237, frequencia: 43
Amostra 65164, frequencia: 43
Amostra 139, frequencia: 43
Amostra 241, frequencia: 43
Amostra 65245, frequencia: 43
Amostra 65277, frequencia: 43
Amostra 65172, frequencia: 43
Amostra 65279, frequencia: 43
Amostra 65174, frequencia: 43
Amostra 295, frequencia: 43
Amostra 297, frequencia: 43
Amostra 65318, frequencia: 43
Amostra 158, frequencia: 43
Amostra 187, frequencia: 43
Amostra 336, frequencia: 43
Amostra 134, frequencia: 43
Amostra 65294, frequencia: 43
Amostra 65295, frequencia: 43
Amostra 351, frequencia: 43
Amostra 65356, frequencia: 43
Amostra 65262, frequencia: 43
Amostra 65136, frequencia: 43
Amostra 65331, frequencia: 43
Amostra 183, frequencia: 43
Amostra 211, frequencia: 42
Amostra 65347, frequencia: 42
Amostra 65166, frequencia: 42
Amostra 232, frequencia: 42
Amostra 65246, frequencia: 42
Amostra 145, frequencia: 42
Amostra 65169, frequencia: 42
Amostra 189, frequencia: 42
Amostra 65355, frequencia: 42
Amostra 163, frequencia: 42
Amostra 165, frequencia: 42
Amostra 65178, frequencia: 42
Amostra 219, frequencia: 42
Amostra 65185, frequencia: 42
Amostra 340, frequencia: 42
Amostra 147, frequencia: 42
Amostra 262, frequencia: 42
Amostra 65207, frequencia: 42
Amostra 64561, frequencia: 42
Amostra 65218, frequencia: 42
Amostra 64614, frequencia: 42
Amostra 150, frequencia: 42
Amostra 276, frequencia: 42
Amostra 65231, frequencia: 42
Amostra 160, frequencia: 42
Amostra 65151, frequencia: 42
Amostra 65159, frequencia: 42
Amostra 162, frequencia: 41
Amostra 250, frequencia: 41
Amostra 65236, frequencia: 41
Amostra 65181, frequencia: 41
Amostra 278, frequencia: 41
Amostra 65155, frequencia: 41
Amostra 65187, frequencia: 41
Amostra 244, frequencia: 41
Amostra 355, frequencia: 41
Amostra 205, frequencia: 41
Amostra 65308, frequencia: 41
Amostra 329, frequencia: 41
Amostra 65211, frequencia: 41
Amostra 64664, frequencia: 41
Amostra 65098, frequencia: 41
Amostra 65106, frequencia: 41
Amostra 65222, frequencia: 41
Amostra 65173, frequencia: 41
Amostra 65229, frequencia: 41
Amostra 330, frequencia: 41
Amostra 65263, frequencia: 41
Amostra 65176, frequencia: 40
Amostra 410, frequencia: 40
Amostra 64374, frequencia: 40
Amostra 217, frequencia: 40
Amostra 64613, frequencia: 40
Amostra 209, frequencia: 40
Amostra 257, frequencia: 40
Amostra 65097, frequencia: 40
Amostra 65193, frequencia: 40
Amostra 65198, frequencia: 40
Amostra 164, frequencia: 40
Amostra 302, frequencia: 40
Amostra 65108, frequencia: 40
Amostra 308, frequencia: 40
Amostra 65269, frequencia: 40
Amostra 65212, frequencia: 40
Amostra 65137, frequencia: 40
Amostra 264, frequencia: 40
Amostra 315, frequencia: 40
Amostra 65149, frequencia: 40
Amostra 317, frequencia: 40
Amostra 65226, frequencia: 40
Amostra 65228, frequencia: 40
Amostra 267, frequencia: 40
Amostra 197, frequencia: 40
Amostra 332, frequencia: 40
Amostra 243, frequencia: 40
Amostra 65287, frequencia: 40
Amostra 170, frequencia: 40
Amostra 279, frequencia: 40
Amostra 65292, frequencia: 40
Amostra 65238, frequencia: 40
Amostra 172, frequencia: 40
Amostra 156, frequencia: 40
Amostra 65296, frequencia: 40
Amostra 375, frequencia: 40
Amostra 383, frequencia: 40
Amostra 65175, frequencia: 40
Amostra 436, frequencia: 39
Amostra 246, frequencia: 39
Amostra 268, frequencia: 39
Amostra 64597, frequencia: 39
Amostra 65249, frequencia: 39
Amostra 335, frequencia: 39
Amostra 307, frequencia: 39
Amostra 65286, frequencia: 39
Amostra 339, frequencia: 39
Amostra 65083, frequencia: 39
Amostra 271, frequencia: 39
Amostra 261, frequencia: 39
Amostra 65324, frequencia: 39
Amostra 247, frequencia: 39
Amostra 65354, frequencia: 39
Amostra 171, frequencia: 39
Amostra 358, frequencia: 39
Amostra 319, frequencia: 39
Amostra 328, frequencia: 39
Amostra 65232, frequencia: 39
Amostra 401, frequencia: 39
Amostra 65146, frequencia: 39
Amostra 300, frequencia: 39
Amostra 421, frequencia: 39
Amostra 65197, frequencia: 39
Amostra 432, frequencia: 39
Amostra 65275, frequencia: 39
Amostra 65242, frequencia: 39
Amostra 204, frequencia: 38
Amostra 312, frequencia: 38
Amostra 65133, frequencia: 38
Amostra 65234, frequencia: 38
Amostra 65235, frequencia: 38
Amostra 228, frequencia: 38
Amostra 65171, frequencia: 38
Amostra 298, frequencia: 38
Amostra 283, frequencia: 38
Amostra 65144, frequencia: 38
Amostra 287, frequencia: 38
Amostra 64635, frequencia: 38
Amostra 65219, frequencia: 38
Amostra 290, frequencia: 38
Amostra 65150, frequencia: 38
Amostra 65248, frequencia: 38
Amostra 426, frequencia: 38
Amostra 65093, frequencia: 38
Amostra 65227, frequencia: 38
Amostra 428, frequencia: 38
Amostra 255, frequencia: 38
Amostra 65165, frequencia: 38
Amostra 323, frequencia: 37
Amostra 326, frequencia: 37
Amostra 360, frequencia: 37
Amostra 362, frequencia: 37
Amostra 64755, frequencia: 37
Amostra 365, frequencia: 37
Amostra 175, frequencia: 37
Amostra 65312, frequencia: 37
Amostra 236, frequencia: 37
Amostra 397, frequencia: 37
Amostra 65100, frequencia: 37
Amostra 306, frequencia: 37
Amostra 288, frequencia: 37
Amostra 65180, frequencia: 37
Amostra 65126, frequencia: 37
Amostra 416, frequencia: 37
Amostra 419, frequencia: 37
Amostra 275, frequencia: 37
Amostra 65188, frequencia: 37
Amostra 65189, frequencia: 37
Amostra 65284, frequencia: 37
Amostra 188, frequencia: 37
Amostra 337, frequencia: 37
Amostra 65244, frequencia: 37
Amostra 239, frequencia: 37
Amostra 233, frequencia: 37
Amostra 65291, frequencia: 37
Amostra 65201, frequencia: 37
Amostra 64332, frequencia: 37
Amostra 269, frequencia: 37
Amostra 64404, frequencia: 37
Amostra 65208, frequencia: 37
Amostra 64497, frequencia: 37
Amostra 347, frequencia: 37
Amostra 64575, frequencia: 37
Amostra 65257, frequencia: 37
Amostra 65217, frequencia: 37
Amostra 270, frequencia: 37
Amostra 214, frequencia: 36
Amostra 350, frequencia: 36
Amostra 65152, frequencia: 36
Amostra 65213, frequencia: 36
Amostra 65214, frequencia: 36
Amostra 65215, frequencia: 36
Amostra 404, frequencia: 36
Amostra 65157, frequencia: 36
Amostra 408, frequencia: 36
Amostra 65163, frequencia: 36
Amostra 153, frequencia: 36
Amostra 305, frequencia: 36
Amostra 65223, frequencia: 36
Amostra 65273, frequencia: 36
Amostra 208, frequencia: 36
Amostra 286, frequencia: 36
Amostra 64788, frequencia: 36
Amostra 64866, frequencia: 36
Amostra 64961, frequencia: 36
Amostra 65016, frequencia: 36
Amostra 65070, frequencia: 36
Amostra 425, frequencia: 36
Amostra 361, frequencia: 36
Amostra 195, frequencia: 36
Amostra 363, frequencia: 36
Amostra 309, frequencia: 36
Amostra 471, frequencia: 36
Amostra 65288, frequencia: 36
Amostra 65107, frequencia: 36
Amostra 65239, frequencia: 36
Amostra 65182, frequencia: 36
Amostra 370, frequencia: 36
Amostra 65116, frequencia: 36
Amostra 65117, frequencia: 36
Amostra 64345, frequencia: 36
Amostra 272, frequencia: 36
Amostra 65134, frequencia: 36
Amostra 345, frequencia: 36
Amostra 64408, frequencia: 36
Amostra 64410, frequencia: 36
Amostra 64448, frequencia: 36
Amostra 65202, frequencia: 36
Amostra 64468, frequencia: 36
Amostra 396, frequencia: 36
Amostra 64514, frequencia: 36
Amostra 316, frequencia: 35
Amostra 357, frequencia: 35
Amostra 225, frequencia: 35
Amostra 274, frequencia: 35
Amostra 65302, frequencia: 35
Amostra 320, frequencia: 35
Amostra 413, frequencia: 35
Amostra 65105, frequencia: 35
Amostra 227, frequencia: 35
Amostra 192, frequencia: 35
Amostra 64501, frequencia: 35
Amostra 64507, frequencia: 35
Amostra 364, frequencia: 35
Amostra 65123, frequencia: 35
Amostra 65125, frequencia: 35
Amostra 64535, frequencia: 35
Amostra 424, frequencia: 35
Amostra 64571, frequencia: 35
Amostra 65186, frequencia: 35
Amostra 311, frequencia: 35
Amostra 64595, frequencia: 35
Amostra 369, frequencia: 35
Amostra 65140, frequencia: 35
Amostra 202, frequencia: 35
Amostra 65283, frequencia: 35
Amostra 65195, frequencia: 35
Amostra 374, frequencia: 35
Amostra 222, frequencia: 35
Amostra 65147, frequencia: 35
Amostra 64655, frequencia: 35
Amostra 437, frequencia: 35
Amostra 64741, frequencia: 35
Amostra 445, frequencia: 35
Amostra 448, frequencia: 35
Amostra 213, frequencia: 35
Amostra 492, frequencia: 35
Amostra 64977, frequencia: 35
Amostra 64981, frequencia: 35
Amostra 353, frequencia: 35
Amostra 253, frequencia: 34
Amostra 64899, frequencia: 34
Amostra 64911, frequencia: 34
Amostra 303, frequencia: 34
Amostra 367, frequencia: 34
Amostra 254, frequencia: 34
Amostra 64551, frequencia: 34
Amostra 65054, frequencia: 34
Amostra 65062, frequencia: 34
Amostra 65153, frequencia: 34
Amostra 652, frequencia: 34
Amostra 65156, frequencia: 34
Amostra 64564, frequencia: 34
Amostra 65327, frequencia: 34
Amostra 266, frequencia: 34
Amostra 65209, frequencia: 34
Amostra 230, frequencia: 34
Amostra 64593, frequencia: 34
Amostra 237, frequencia: 34
Amostra 65103, frequencia: 34
Amostra 338, frequencia: 34
Amostra 385, frequencia: 34
Amostra 299, frequencia: 34
Amostra 64619, frequencia: 34
Amostra 65113, frequencia: 34
Amostra 325, frequencia: 34
Amostra 64651, frequencia: 34
Amostra 64451, frequencia: 34
Amostra 64455, frequencia: 34
Amostra 64674, frequencia: 34
Amostra 65127, frequencia: 34
Amostra 65130, frequencia: 34
Amostra 226, frequencia: 34
Amostra 64487, frequencia: 34
Amostra 64781, frequencia: 34
Amostra 251, frequencia: 34
Amostra 64825, frequencia: 34
Amostra 346, frequencia: 33
Amostra 289, frequencia: 33
Amostra 64663, frequencia: 33
Amostra 524, frequencia: 33
Amostra 348, frequencia: 33
Amostra 65191, frequencia: 33
Amostra 65192, frequencia: 33
Amostra 191, frequencia: 33
Amostra 292, frequencia: 33
Amostra 65196, frequencia: 33
Amostra 402, frequencia: 33
Amostra 64785, frequencia: 33
Amostra 65320, frequencia: 33
Amostra 65199, frequencia: 33
Amostra 429, frequencia: 33
Amostra 65109, frequencia: 33
Amostra 65111, frequencia: 33
Amostra 322, frequencia: 33
Amostra 65114, frequencia: 33
Amostra 64572, frequencia: 33
Amostra 180, frequencia: 33
Amostra 64443, frequencia: 33
Amostra 341, frequencia: 33
Amostra 443, frequencia: 33
Amostra 333, frequencia: 33
Amostra 64459, frequencia: 33
Amostra 65046, frequencia: 33
Amostra 65047, frequencia: 33
Amostra 65053, frequencia: 33
Amostra 304, frequencia: 33
Amostra 64634, frequencia: 33
Amostra 65221, frequencia: 33
Amostra 454, frequencia: 33
Amostra 65072, frequencia: 33
Amostra 65073, frequencia: 33
Amostra 65266, frequencia: 33
Amostra 65184, frequencia: 33
Amostra 65076, frequencia: 33
Amostra 263, frequencia: 32
Amostra 447, frequencia: 32
Amostra 64675, frequencia: 32
Amostra 65089, frequencia: 32
Amostra 64681, frequencia: 32
Amostra 64698, frequencia: 32
Amostra 64707, frequencia: 32
Amostra 64710, frequencia: 32
Amostra 64723, frequencia: 32
Amostra 64740, frequencia: 32
Amostra 356, frequencia: 32
Amostra 386, frequencia: 32
Amostra 387, frequencia: 32
Amostra 486, frequencia: 32
Amostra 64577, frequencia: 32
Amostra 65256, frequencia: 32
Amostra 64813, frequencia: 32
Amostra 64820, frequencia: 32
Amostra 65115, frequencia: 32
Amostra 431, frequencia: 32
Amostra 235, frequencia: 32
Amostra 434, frequencia: 32
Amostra 65264, frequencia: 32
Amostra 64598, frequencia: 32
Amostra 64604, frequencia: 32
Amostra 64469, frequencia: 32
Amostra 64280, frequencia: 32
Amostra 64986, frequencia: 32
Amostra 65311, frequencia: 32
Amostra 260, frequencia: 32
Amostra 64624, frequencia: 32
Amostra 343, frequencia: 32
Amostra 65048, frequencia: 32
Amostra 64365, frequencia: 32
Amostra 65142, frequencia: 32
Amostra 65143, frequencia: 32
Amostra 64646, frequencia: 32
Amostra 378, frequencia: 32
Amostra 65067, frequencia: 32
Amostra 64520, frequencia: 32
Amostra 65194, frequencia: 32
Amostra 64384, frequencia: 32
Amostra 371, frequencia: 31
Amostra 65044, frequencia: 31
Amostra 265, frequencia: 31
Amostra 291, frequencia: 31
Amostra 376, frequencia: 31
